image,utc,latitude,longitude,altitude_m,satellites,hdop,speed_kmph,course_deg,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,total_acc_g,stable,level,jpeg_bytes,capture_ms
IMG_000294.JPG,2026-07-16T13:46:34Z,42.6398072,77.0736023,1613.50,8,1.03,1.833,139.18,-0.191,-1.733,2.281,1.560,0.468,1.0430,1,1,72024,338
IMG_000295.JPG,2026-07-16T13:46:35Z,42.6398028,77.0735987,1613.50,9,1.03,2.093,139.18,0.007,-1.435,-5.414,5.964,0.514,1.0276,0,1,72549,338
IMG_000296.JPG,2026-07-16T13:46:36Z,42.6398003,77.0735922,1613.40,9,1.03,1.852,139.18,-0.737,-0.669,0.395,3.636,-0.257,0.9944,1,1,72238,340
IMG_000297.JPG,2026-07-16T13:46:37Z,42.6397978,77.0735868,1613.40,9,1.03,1.982,139.18,-0.646,-0.214,-2.834,5.521,1.735,0.9963,0,1,72223,329
IMG_000298.JPG,2026-07-16T13:46:38Z,42.6397937,77.0735835,1613.30,9,1.03,1.871,139.18,0.662,-1.991,0.357,0.529,-0.853,1.0277,0,1,71362,338
IMG_000299.JPG,2026-07-16T13:46:39Z,42.6397897,77.0735808,1613.40,9,1.03,1.796,139.18,-0.290,-1.843,-2.711,1.208,0.537,1.0445,0,1,72214,339
IMG_000300.JPG,2026-07-16T13:46:41Z,42.6397805,77.0735752,1613.20,8,1.03,1.963,139.18,-0.145,-1.413,2.914,-1.524,0.460,1.0296,1,1,72141,339
IMG_000301.JPG,2026-07-16T13:46:42Z,42.6397757,77.0735718,1613.30,8,1.03,1.852,139.18,-0.288,-0.620,0.968,1.499,0.399,1.0306,1,1,71073,339
IMG_000302.JPG,2026-07-16T13:46:43Z,42.6397700,77.0735697,1613.20,8,1.03,2.074,139.18,-0.492,-0.426,1.434,3.071,1.376,1.0266,1,1,71541,330
IMG_000303.JPG,2026-07-16T13:46:44Z,42.6397642,77.0735673,1613.10,8,1.03,1.889,139.18,0.276,-1.317,0.090,-1.066,0.262,1.0351,0,1,71436,330
IMG_000304.JPG,2026-07-16T13:46:45Z,42.6397587,77.0735650,1613.00,9,1.03,1.963,139.18,-0.162,-0.630,2.365,-1.372,-0.990,1.0260,1,1,70565,342
IMG_000305.JPG,2026-07-16T13:46:47Z,42.6397495,77.0735605,1613.10,9,1.03,1.796,153.05,0.577,-1.431,0.632,-4.448,0.201,1.0445,0,1,70786,340
IMG_000306.JPG,2026-07-16T13:46:48Z,42.6397445,77.0735582,1613.10,9,1.03,1.722,153.05,-0.834,-0.850,-1.711,-4.188,0.628,1.0512,1,1,71071,340
IMG_000307.JPG,2026-07-16T13:46:49Z,42.6397412,77.0735552,1613.00,9,1.03,1.833,153.05,0.156,-0.802,1.472,-5.395,0.208,1.0519,1,1,71134,331
IMG_000308.JPG,2026-07-16T13:46:50Z,42.6397362,77.0735533,1612.80,9,1.03,2.037,153.05,-0.786,-0.037,-0.231,-2.349,0.728,1.0439,1,1,71206,331
IMG_000309.JPG,2026-07-16T13:46:51Z,42.6397303,77.0735512,1612.70,9,1.03,1.759,153.05,-0.130,-1.296,-4.406,-0.906,1.109,1.0348,1,1,70093,355
IMG_000310.JPG,2026-07-16T13:46:53Z,42.6397205,77.0735462,1612.60,9,1.03,1.815,167.64,-0.545,1.147,2.823,7.705,1.216,1.0008,0,1,70320,342
IMG_000311.JPG,2026-07-16T13:46:54Z,42.6397160,77.0735443,1612.50,9,1.03,1.796,173.07,-1.064,0.478,0.189,0.964,-0.051,1.0384,1,1,70145,342
IMG_000312.JPG,2026-07-16T13:46:55Z,42.6397118,77.0735413,1612.50,9,1.03,1.796,173.07,-0.662,-0.291,1.647,0.789,-0.257,1.0301,1,1,70317,349
IMG_000313.JPG,2026-07-16T13:46:56Z,42.6397077,77.0735373,1612.70,9,1.03,1.722,173.07,-0.933,0.433,-3.009,1.544,0.842,1.0136,0,1,70350,333
IMG_000314.JPG,2026-07-16T13:46:57Z,42.6397040,77.0735345,1612.60,9,1.03,1.704,173.07,-0.707,-1.473,-2.200,3.208,-0.074,1.0514,1,1,70198,342
IMG_000315.JPG,2026-07-16T13:46:58Z,42.6397003,77.0735320,1612.70,9,1.03,1.889,177.09,-0.075,-1.122,4.853,-2.876,-1.433,1.0390,1,1,70176,343
IMG_000316.JPG,2026-07-16T13:47:00Z,42.6396928,77.0735270,1612.80,9,1.03,1.722,177.09,-0.380,-0.379,2.823,5.354,-1.272,1.0446,0,1,70313,348
IMG_000317.JPG,2026-07-16T13:47:01Z,42.6396892,77.0735238,1612.90,9,1.03,1.722,177.09,-0.172,-1.453,-0.742,-1.150,0.407,1.0543,1,1,70125,343
IMG_000318.JPG,2026-07-16T13:47:02Z,42.6396855,77.0735210,1612.80,9,1.03,1.741,177.09,-1.237,-0.168,0.151,-0.524,0.468,1.0466,1,1,70214,334
IMG_000319.JPG,2026-07-16T13:47:03Z,42.6396823,77.0735178,1612.80,8,1.03,1.908,177.09,-0.449,0.160,0.143,-1.021,-0.051,1.0704,1,1,70285,343
IMG_000320.JPG,2026-07-16T13:47:04Z,42.6396792,77.0735142,1612.70,8,1.03,1.759,177.09,-0.896,0.698,1.388,4.124,-0.188,1.0398,0,1,70239,346
IMG_000321.JPG,2026-07-16T13:47:06Z,42.6396712,77.0735088,1612.50,8,1.03,1.741,177.09,-0.513,0.076,-6.582,6.598,1.117,1.0094,0,1,70373,350
IMG_000322.JPG,2026-07-16T13:47:07Z,42.6396673,77.0735053,1612.70,8,1.03,1.778,177.09,0.077,-0.514,1.800,5.292,0.010,1.0021,0,1,70334,344
IMG_000323.JPG,2026-07-16T13:47:08Z,42.6396638,77.0735018,1612.70,8,1.03,1.722,177.09,-0.718,-1.198,-1.322,0.903,0.880,1.0401,1,1,70323,336
IMG_000324.JPG,2026-07-16T13:47:09Z,42.6396605,77.0734983,1612.80,8,1.03,1.871,177.09,-0.780,-0.711,-0.979,2.018,1.147,1.0290,1,1,70295,336
IMG_000325.JPG,2026-07-16T13:47:10Z,42.6396567,77.0734953,1612.80,8,1.03,1.852,177.09,-0.309,-1.318,-6.719,7.300,0.773,0.9939,0,1,70356,347
IMG_000326.JPG,2026-07-16T13:47:12Z,42.6396487,77.0734898,1612.90,8,1.03,1.685,177.09,-0.369,-1.050,-1.780,3.834,-0.074,1.0262,1,1,70425,346
IMG_000327.JPG,2026-07-16T13:47:13Z,42.6396450,77.0734867,1612.90,9,1.03,1.722,177.09,-0.334,-1.235,-3.551,-2.387,0.575,1.0451,1,1,69415,335
IMG_000328.JPG,2026-07-16T13:47:14Z,42.6396412,77.0734833,1612.80,9,1.03,1.889,177.09,-0.605,-0.444,0.426,-1.715,-0.265,1.0431,1,1,69396,324
IMG_000329.JPG,2026-07-16T13:47:15Z,42.6396373,77.0734803,1612.80,9,1.03,1.796,177.09,-0.191,-0.193,-2.040,1.270,2.308,1.0258,1,1,69741,344
IMG_000330.JPG,2026-07-16T13:47:16Z,42.6396323,77.0734780,1612.60,9,1.03,1.722,177.09,-1.055,-0.260,5.464,-1.906,0.437,1.0305,1,1,69828,344
IMG_000331.JPG,2026-07-16T13:47:17Z,42.6396283,77.0734742,1612.90,9,1.03,2.278,177.09,-0.202,-1.899,3.357,-2.417,-1.715,1.0569,1,1,69845,345
IMG_000332.JPG,2026-07-16T13:47:19Z,42.6396200,77.0734677,1612.90,9,1.03,1.611,177.09,-0.497,-2.367,5.769,-8.509,-2.891,1.0824,0,1,69813,337
IMG_000333.JPG,2026-07-16T13:47:20Z,42.6396157,77.0734648,1612.90,9,1.03,1.648,177.09,0.162,-1.816,1.014,-7.891,-1.021,1.0790,0,1,69878,337
IMG_000334.JPG,2026-07-16T13:47:21Z,42.6396113,77.0734618,1612.90,9,1.03,2.111,177.09,-0.507,-0.073,-2.918,-9.059,1.873,1.0760,0,1,69672,345
IMG_000335.JPG,2026-07-16T13:47:22Z,42.6396080,77.0734572,1612.90,9,1.03,1.667,177.09,-0.194,0.144,0.449,-8.967,0.392,1.0496,0,1,69725,346
IMG_000336.JPG,2026-07-16T13:47:23Z,42.6396057,77.0734515,1612.90,9,1.03,1.593,177.09,-1.299,-0.295,3.838,-3.135,0.292,1.0398,1,1,69787,348
IMG_000337.JPG,2026-07-16T13:47:25Z,42.6395970,77.0734468,1612.80,9,1.03,1.963,177.09,-0.057,-1.903,6.960,-5.990,-3.662,1.0548,0,1,69783,338
IMG_000338.JPG,2026-07-16T13:47:26Z,42.6395940,77.0734422,1612.60,9,1.03,1.685,177.09,-0.714,-0.921,-0.009,-1.517,0.995,1.0294,1,1,69912,338
IMG_000339.JPG,2026-07-16T13:47:27Z,42.6395910,77.0734377,1612.50,9,1.03,1.778,177.09,-0.807,0.475,-4.834,3.231,1.789,1.0161,0,1,69275,336
IMG_000340.JPG,2026-07-16T13:47:28Z,42.6395865,77.0734358,1612.60,9,1.03,1.889,177.09,0.112,-0.912,2.533,0.384,-0.532,1.0393,1,1,69178,336
IMG_000341.JPG,2026-07-16T13:47:29Z,42.6395823,77.0734338,1612.70,9,1.03,1.871,177.09,-0.248,-1.039,3.762,-1.578,-2.509,1.0331,1,1,69254,453
IMG_000342.JPG,2026-07-16T13:47:30Z,42.6395790,77.0734293,1612.60,9,1.03,2.167,177.09,-0.477,-0.264,0.487,0.445,0.796,1.0283,1,1,69237,339
IMG_000343.JPG,2026-07-16T13:47:32Z,42.6395717,77.0734207,1612.50,9,1.03,2.334,177.09,-1.011,0.082,-0.742,-2.494,1.361,1.0450,1,1,69190,339
IMG_000344.JPG,2026-07-16T13:47:33Z,42.6395675,77.0734193,1612.50,9,1.03,1.963,177.09,-0.285,-0.868,-2.941,2.651,2.010,1.0292,1,1,69428,330
IMG_000345.JPG,2026-07-16T13:47:34Z,42.6395637,77.0734168,1612.50,9,1.03,3.019,177.09,-0.851,-0.775,-3.231,-1.700,1.674,1.0427,1,1,69404,339
IMG_000346.JPG,2026-07-16T13:47:35Z,42.6395602,77.0734110,1612.50,9,1.03,2.408,177.09,-0.828,-0.538,-0.925,5.842,-0.272,1.0329,1,1,69343,339
IMG_000347.JPG,2026-07-16T13:47:36Z,42.6395580,77.0734050,1612.50,9,1.03,1.482,177.09,-1.232,0.874,-3.383,5.422,2.995,1.0127,0,1,69403,331
IMG_000348.JPG,2026-07-16T13:47:37Z,42.6395558,77.0734017,1612.50,9,1.03,1.759,177.09,-0.544,-0.551,0.044,1.491,-0.921,1.0211,1,1,69336,331
IMG_000349.JPG,2026-07-16T13:47:38Z,42.6395535,77.0733990,1612.50,9,1.03,2.722,177.09,-0.700,-0.763,5.113,-11.402,0.613,1.0639,0,1,69427,340
IMG_000350.JPG,2026-07-16T13:47:57Z,42.6395200,77.0734187,1612.80,9,1.03,0.759,154.91,-0.510,-0.264,-0.147,-1.143,5.208,1.0352,0,1,69073,340
IMG_000351.JPG,2026-07-16T13:47:58Z,42.6395188,77.0734202,1613.00,9,1.03,0.574,154.91,-0.630,-0.998,-0.925,-1.646,-1.448,1.0492,1,1,69032,339
IMG_000352.JPG,2026-07-16T13:48:00Z,42.6395170,77.0734240,1613.20,9,1.03,0.704,154.91,-1.313,-1.183,2.044,0.033,-7.105,1.0448,1,1,68966,349
IMG_000353.JPG,2026-07-16T13:48:01Z,42.6395155,77.0734260,1613.40,9,1.03,1.000,154.91,-0.518,-0.639,-4.872,-1.074,-7.440,1.0402,0,1,69023,402
IMG_000354.JPG,2026-07-16T13:48:02Z,42.6395137,77.0734278,1613.60,9,1.03,1.222,154.91,-1.805,-0.494,-3.910,1.888,-7.959,1.0389,0,1,69129,347
IMG_000355.JPG,2026-07-16T13:48:03Z,42.6395118,77.0734318,1613.50,9,1.03,1.130,152.79,-0.797,-0.448,1.930,3.659,-6.425,1.0246,1,1,69173,349
IMG_000356.JPG,2026-07-16T13:48:04Z,42.6395098,77.0734350,1613.40,9,1.03,1.037,151.92,-1.027,-0.639,0.693,3.407,-7.730,1.0106,1,1,69156,371
IMG_000357.JPG,2026-07-16T13:48:06Z,42.6395045,77.0734377,1613.70,9,1.03,1.333,152.76,-1.641,-0.948,1.197,-0.097,-7.120,1.0494,1,1,69147,374
IMG_000358.JPG,2026-07-16T13:48:07Z,42.6395003,77.0734387,1613.80,9,1.03,1.593,153.78,-2.060,-1.282,-4.192,0.002,-3.937,1.0593,0,1,69001,352
IMG_000359.JPG,2026-07-16T13:48:08Z,42.6394965,77.0734393,1613.80,9,1.03,1.370,156.38,-1.584,-2.173,-3.200,-2.066,-3.166,1.0543,0,1,69241,372
IMG_000360.JPG,2026-07-16T13:48:09Z,42.6394923,77.0734388,1613.80,9,1.03,1.463,159.52,-0.957,-1.205,1.372,3.674,-2.730,1.0395,1,1,69068,375
IMG_000361.JPG,2026-07-16T13:48:10Z,42.6394882,77.0734385,1613.60,9,1.03,1.630,163.58,-0.951,-1.511,2.205,-1.990,-2.914,1.0692,1,1,69248,348
IMG_000362.JPG,2026-07-16T13:48:12Z,42.6394808,77.0734368,1613.50,9,1.03,1.741,169.42,-0.489,-2.102,-0.765,-7.150,-2.105,1.0932,0,1,69151,351
